Time(Iteration),EpsilonGreedyMultiArmedBandit
327,35.16638669941294
328,35.20894912687205
329,35.21913760922776
330,35.26822346589456
331,35.27841194825026
332,35.308710866442276
333,35.35694470857385
334,35.45737237543925
335,35.50498497685838
336,35.557341173476644
337,35.563655584116766
338,35.583887519383666
339,35.68044111453348
340,35.79346802280537
341,35.799782433445486
342,35.88520067870671
343,35.891515089346825
344,35.96242230053398
345,35.99280180462954
346,36.051369569608035
347,36.13393175001049
348,36.2846710756958
349,36.467122817237104
350,36.47343722787723
351,36.47975163851734
352,36.48606604915746
353,36.66070286096948
354,36.667017271609595
355,36.80462305467404
356,36.810937465314154
357,36.938604811921316
358,36.9842389174965
359,37.02763541709689
360,37.1570517424537
361,37.16336615309382
362,37.28969655439455
363,37.35205437914764
364,37.38557161669998
365,37.419703413328634
366,37.47818362801905
367,37.51737469229796
368,37.556565756576866
369,37.67281054374062
370,37.74377888674004
371,37.78330481904821
372,37.92288775229726
373,37.92920216293737
374,37.98393164332015
375,38.09207179753292
376,38.162985740115104
377,38.27385385619577
378,38.29194326474517
379,38.43377499922366
380,38.47541155968199
381,38.4817259703221
382,38.51179460656412
383,38.518109017204246
384,38.61327466938238
385,38.61958908002249
386,38.66287456231877
387,38.71908670556961
388,38.86571964568505
389,38.99379246435071
390,39.058851326225415
391,39.102544678035784
392,39.1088590886759
393,39.2793273466661
394,39.285641757306216
395,39.29195616794634
396,39.33992811509097
397,39.44405958483124
398,39.45037399547136
399,39.456688406111475
400,39.488375625191104
401,39.52426789919258
402,39.63332583082495
403,39.67963251466655
404,39.694516129615415
405,39.70939974456427
406,39.715714155204395
407,39.72202856584451
408,39.79554759485454
409,39.886817411866076
410,39.95804331960675
411,40.04945368563388
412,40.19479924536425
413,40.201113656004374
414,40.20742806664449
415,40.257776532906846
416,40.415067386190195
417,40.42138179683032
418,40.50627068733856
419,40.5593488004892
420,40.571407270484336
421,40.57772168112446
422,40.602599057315764
423,40.60891346795588
424,40.667121846821736
425,40.713638525279165
426,40.7992471070155
427,40.916506414582805
428,40.92282082522293
429,40.965598360190846
430,41.01595644983688
431,41.02227086047699
432,41.0759271324449
433,41.082241543085026
434,41.178233260562806
435,41.28456646743411
436,41.44500992517293
437,41.496413630272045
438,41.65843173769255
439,41.81284003705838
440,41.85281909420762
441,41.85913350484774
442,41.865447915487856
443,41.89140960236027
444,41.98738517138721
445,42.095480000221116
446,42.139218529924655
447,42.18749416120887
448,42.19380857184898
449,42.324357575480335
450,42.3984998420263
451,42.42722114326461
452,42.46885770372294
453,42.475172114363055
454,42.518275873947786
455,42.62781640074043
456,42.634130811380544
457,42.700066956083504
458,42.769500786885025
459,42.77581519752515
460,42.78212960816526
461,42.87899131888163
462,42.88530572952175
463,42.95207665378655
464,43.00867821765487
465,43.154770690660655
466,43.19754822562858
467,43.2453038213593
468,43.31888290897673
469,43.32519731961685
470,43.475194427802634
471,43.567991633024775
472,43.65152320704239
473,43.69693403551432
474,43.70324844615443
475,43.72921013302685
476,43.81327507034461
477,43.84224662701466
478,43.91848184844656
479,44.0488055710815
480,44.129305231017966
481,44.19546893285366
482,44.20178334349377
483,44.22732481729306
484,44.25771614974015
485,44.3732697602225
486,44.39923144709491
487,44.49100724875164
488,44.52944952831025
489,44.535763938950375
490,44.64007157326983
491,44.64638598390995
492,44.747560263543185
493,44.80561011715554
494,44.840922976960925
495,44.913809733139146
496,45.00492393856468
497,45.06178604897023
498,45.14271388404404
499,45.14902829468416
500,45.331812868258126
501,45.60883488891734
502,45.73468330113122
503,45.78433291100113
504,45.825110216853574
505,46.00126534315416
506,46.039707622712776
507,46.08023366394571
508,46.08654807458583
509,46.17749378746245
510,46.26262694127033
511,46.296517949208415
512,46.446117709183326
513,46.45243211982344
514,46.46907829923633
515,46.62362302453657
516,46.629937435176686
517,46.826801242003
518,46.91551251635643
519,46.91551251635643
520,46.921826926996545
521,46.94965776498118
522,47.03005929257587
523,47.07519015809614
524,47.081504568736264
525,47.11189590118335
526,47.18928143391704
527,47.23382500141007
528,47.24013941205018
529,47.2464538226903
530,47.34597004244376
531,47.38126204397337
532,47.452274783847
533,47.503678488946115
534,47.537599962796136
535,47.54391437343626
536,47.59571215801791
537,47.602026568658026
538,47.64638633907401
539,47.70986390412544
540,47.7570251619466
541,47.87028772841426
542,47.9346623596416
543,47.96089255614639
544,48.08259661970134
545,48.1286247113531
546,48.22204304970652
547,48.35486590871575
548,48.36118031935587
549,48.414192529032974
550,48.4807307430736
551,48.487045153713716
552,48.54139683630702
553,48.606455698181726
554,48.72238482420104
555,48.72869923484116
556,48.7729714364423
557,48.77928584708242
558,48.8256912020193
559,48.87576280568258
560,48.9844245519444
561,49.14499086603492
562,49.15130527667503
563,49.27137013229253
564,49.27768454293265
565,49.4197650203128
566,49.426079430952925
567,49.56086693447096
568,49.56718134511108
569,49.61725294877435
570,49.62356735941447
571,49.72715334710659
572,49.73346775774671
573,49.7957620930291
574,49.85813416626982
575,49.864448576909936
576,49.89320591876149
577,50.029436810094445
578,50.09718521594497
579,50.14436057879182
580,50.329973533245195
581,50.40368102157078
582,50.454173216656194
583,50.46048762729631
584,50.4927077566169
585,50.550972511627656
586,50.72118124814683
587,50.72749565878694
588,50.733810069427065
589,50.77750342123743
590,50.83115969320534
591,50.91604858371359
592,51.10636275112411
593,51.23964206553758
594,51.245956476177696
595,51.25227088681781
596,51.32165784508161
597,51.38725377571616
598,51.53285231110475
599,51.67270400390653
600,51.80565729227506
601,51.81197170291517
602,51.81828611355529
603,51.82460052419541
604,51.830914934835526
605,51.85731041092669
606,51.90635042312567
607,51.95742891601088
608,51.963743326651
609,51.97005773729112
610,52.01591473909765
611,52.02222914973777
612,52.066588920153755
613,52.11838670473541
614,52.12470111537552
615,52.1929204897089
616,52.417325078807835
617,52.42363948944795
618,52.487943299139566
619,52.49425770977969
620,52.520778169510415
621,52.58583703138512
622,52.70154757478615
623,52.70786198542627
624,52.745411209715186
625,52.773905037339105
626,52.84284388846694
627,52.882822945616184
628,52.916340183168515
629,53.070542119928895
630,53.07685653056901
631,53.17175390946903
632,53.19444502864369
633,53.25392396682903
634,53.34386795849222
635,53.350182369132334
636,53.41693540014977
637,53.48722511194427
638,53.54790485292447
639,53.67979709933238
640,53.6861115099725
641,53.80417317260252
642,53.85633147222744
643,54.000213486856374
644,54.0065278974965
645,54.01284230813661
646,54.04349999993747
647,54.04981441057758
648,54.12467210209449
649,54.21858506588609
650,54.289111980252855
651,54.38687454665794
652,54.44684862322599
653,54.44684862322599
654,54.50871725644233
655,54.584085343674396
656,54.668527100942846
657,54.70560918990312
658,54.743476789629106
659,54.813282129282754
660,54.87904213220277
661,54.90687297018739
662,54.90687297018739
663,54.968741603403735
664,55.03295410713039
665,55.03295410713039
666,55.113024847457304
667,55.113024847457304
668,55.204824355555594
669,55.24523782626129
670,55.32438220197391
671,55.40339300549596
672,55.555809280949894
673,55.555809280949894
674,55.66372457616882
675,55.745941885471645
676,55.791662398753125
677,55.84172651952853
678,55.84172651952853
679,55.84172651952853
680,55.84172651952853
681,55.904350960016245
682,55.904350960016245
683,55.964986390895966
684,55.99335114570378
685,56.01742806751074
686,56.10999003295657
687,56.10999003295657
688,56.10999003295657
689,56.16781838309104
690,56.230442823578755
691,56.230442823578755
692,56.269762518513815
693,56.269762518513815
694,56.34427100261748
695,56.44746581198584
696,56.44746581198584
697,56.50139594987875
698,56.54093854104516
699,56.54093854104516
700,56.57537658217984
701,56.57537658217984
702,56.57537658217984
703,56.61992014967287
704,56.76547261868457
705,56.81219724115508
706,56.81219724115508
707,56.869096873162526
708,56.98784913419054
709,57.063187538908174
710,57.12412005447501
711,57.12412005447501
712,57.12412005447501
713,57.18409413104306
714,57.2249550832498
715,57.259166713842625
716,57.259166713842625
717,57.259166713842625
718,57.425711391096016
719,57.48175480520898
720,57.53930768245975
721,57.722470315051325
722,57.722470315051325
723,57.772574215354396
724,57.84861722013202
725,57.84861722013202
726,57.84861722013202
727,57.84861722013202
728,57.84861722013202
729,57.93862835286551
730,58.04876581222169
731,58.09203993286027
732,58.09203993286027
733,58.11554182844751
734,58.20760633302581
735,58.28514689684041
736,58.28514689684041
737,58.31296428282896
738,58.46070334699791
739,58.48790617391013
740,58.48790617391013
741,58.566480653778264
742,58.62960007393967
743,58.72601115694713
744,58.72601115694713
745,58.77317241476828
746,58.77317241476828
747,58.827008534493515
748,58.91683150270359
749,58.946900138945615
750,59.07858207930546
751,59.20617919092551
752,59.20617919092551
753,59.20617919092551
754,59.258053486389414
755,59.258053486389414
756,59.27813455184046
757,59.33038790617883
758,59.355929379978114
759,59.355929379978114
760,59.46801299025641
761,59.528236793656916
762,59.56422698465536
763,59.59951184695346
764,59.64368963139875
765,59.64368963139875
766,59.64368963139875
767,59.64368963139875
768,59.706809051560164
769,59.73429329256891
770,59.73429329256891
771,59.73429329256891
772,59.73429329256891
773,59.77296877080863
774,59.94293476064827
775,60.13727526866025
776,60.13727526866025
777,60.181818836153276
778,60.22117092664469
779,60.22117092664469
780,60.24819229063038
781,60.29042103298606
782,60.344422216534824
783,60.45700946811945
784,60.5419786128121
785,60.5419786128121
786,60.5419786128121
787,60.62759205275459
788,60.64800031281641
789,60.664377021350944
790,60.80033863596303
791,60.80033863596303
792,60.88942275786583
793,60.88942275786583
794,60.95412108709934
795,61.108903027118046
796,61.237734188325234
797,61.33805150420851
798,61.33805150420851
799,61.35845976427032
800,61.412877443953754
801,61.480388575400454
802,61.548086582907125
803,61.548086582907125
804,61.622047803427265
805,61.6772817392742
806,61.6772817392742
807,61.82852522597322
808,61.86119203819845
809,61.922124553765286
810,61.922124553765286
811,61.98398455895335
812,61.98398455895335
813,62.03776862442095
814,62.03776862442095
815,62.13796633426548
816,62.13796633426548
817,62.23395297583953
818,62.23395297583953
819,62.278496543332565
820,62.36694936020083
821,62.425693811435416
822,62.46886005009891
823,62.46886005009891
824,62.58090641388863
825,62.63474687722798
826,62.69188740955726
827,62.75436511366424
828,62.80959904951118
829,62.80959904951118
830,62.8537081971386
831,62.882150287337346
832,62.882985314326184
833,62.96527643954397
834,62.99715170204388
835,62.99798672903272
836,62.99882175602156
837,63.19536632123076
838,63.196201348219596
839,63.19703637520844
840,63.32781847607138
841,63.32865350306022
842,63.43048222571268
843,63.48807045502728
844,63.488905482016115
845,63.54002766223316
846,63.617885141241324
847,63.679078867385066
848,63.67991389437391
849,63.74473122615352
850,63.745566253142364
851,63.82293625755655
852,63.85589915346388
853,63.856734180452726
854,64.008029349787
855,64.00886437677585
856,64.11573682357064
857,64.1165718505595
858,64.19867564619639
859,64.19951067318523
860,64.22571850861358
861,64.28461375618964
862,64.28544878317848
863,64.30868481879797
864,64.46161903548457
865,64.57829087244846
866,64.71030581896159
867,64.76535201384624
868,64.81407954190563
869,64.92488812090035
870,64.92572314788919
871,64.94962797134323
872,64.95046299833207
873,64.99547580976619
874,64.99631083675504
875,64.99714586374388
876,65.02064775933113
877,65.26232319367594
878,65.26315822066479
879,65.30353583882004
880,65.32571525580383
881,65.38925790390735
882,65.58821677826468
883,65.58821677826468
884,65.64696122949927
885,65.64696122949927
886,65.64696122949927
887,65.68585860381036
888,65.77576506991974
889,65.86715444478232
890,65.94872993812922
891,66.03705068292547
892,66.1062096142729
893,66.11316923796603
894,66.16523342130854
895,66.25846230451451
896,66.3549921522208
897,66.3549921522208
898,66.43430298353675
899,66.43430298353675
900,66.43430298353675
901,66.51328459216447
902,66.51328459216447
903,66.51328459216447
904,66.57350839556497
905,66.62786007815829
906,66.62786007815829
907,66.62786007815829
908,66.68170790600757
909,66.73929613532218
910,66.73929613532218
911,66.73929613532218
912,66.76038266520808
913,66.8242902398206
914,66.89116463443881
915,66.95836925280871
916,66.9936541151068
917,66.9936541151068
918,67.14888871032592
919,67.27205309249227
920,67.27205309249227
921,67.34942640615435
922,67.37183329675256
923,67.37183329675256
924,67.41192680923533
925,67.41192680923533
926,67.5064985851538
927,67.70609672967944
928,67.70609672967944
929,67.74317881863972
930,67.74401384562856
931,67.75289273724118
932,67.83589142072071
933,67.95028990252726
934,67.9511249295161
935,67.97666640331538
936,68.00498567131297
937,68.0659181868798
938,68.0659181868798
939,68.0948957777693
940,68.13285356873033
941,68.13285356873033
942,68.1583950425296
943,68.1583950425296
944,68.23420503144538
945,68.30380686763922
946,68.35759093310682
947,68.46215086647081
948,68.5021431396723
949,68.5021431396723
950,68.52432255665609
951,68.52432255665609
952,68.52432255665609
953,68.52432255665609
954,68.64761890768027
955,68.66802716774208
956,68.66802716774208
957,68.66802716774208
958,68.74147365757798
959,68.74147365757798
960,68.74147365757798
961,68.7782630065226
962,68.7782630065226
963,68.90678682665872
964,68.90678682665872
965,68.95187612111772
966,68.99953642247428
967,68.99953642247428
968,69.01259012353053
969,69.04296962762609
970,69.04296962762609
971,69.1308266501079
972,69.25722208390764
973,69.34393293215285
974,69.34393293215285
975,69.34393293215285
976,69.34393293215285
977,69.3722780460859
978,69.45254946587309
979,69.45254946587309
980,69.45254946587309
981,69.48212732923443
982,69.61006797268907
983,69.6475972223042
984,69.65792899107697
985,69.65792899107697
986,69.82267471036337
987,69.92627723471932
988,70.04170303247902
989,70.04170303247902
990,70.10591553620567
991,70.10591553620567
992,70.17768615401604
993,70.32097919846304
994,70.36974819395286
995,70.45039200917687
996,70.50506315589095
997,70.50589818287979
998,70.50673320986863
999,70.53969610577596
1000,70.59752679208982
1001,70.70187358844277
1002,70.74140645085396
1003,70.7422414778428
1004,70.74307650483163
1005,70.7711143587327
1006,70.91497292086265
1007,70.96635564761694
1008,71.02394387693153
1009,71.08740334440809
1010,71.14698282263151
1011,71.19836554938578
1012,71.19836554938578
1013,71.23704102762551
1014,71.34123040524234
1015,71.4116080076827
1016,71.50557898615735
1017,71.50557898615735
1018,71.52549477202201
1019,71.57315507337856
1020,71.70703188820353
1021,71.75890618366743
1022,71.75890618366743
1023,71.81496384626804
1024,71.90370580687124
1025,71.93737045338037
1026,71.98070565261017
1027,71.98070565261017
1028,71.98457972432576
1029,71.98457972432576
1030,72.11792415127238
1031,72.1759843718596
1032,72.27787339492106
1033,72.31315825721916
1034,72.31315825721916
1035,72.31315825721916
1036,72.3927186186982
1037,72.4112815842494
1038,72.4112815842494
1039,72.44025917513889
1040,72.49036307544195
1041,72.5290609108643
1042,72.5290609108643
1043,72.61741211772753
1044,72.65292188878414
1045,72.72208082013157
1046,72.72208082013157
1047,72.72208082013157
1048,72.76062532322831
1049,72.83022715942215
1050,72.83106218641099
1051,72.94394578329397
1052,73.00887741070272
1053,73.03869002858106
1054,73.0395250555699
1055,73.04036008255875
1056,73.13101807775766
1057,73.19561087830469
1058,73.2395321965858
1059,73.2395321965858
1060,73.28642221747972
1061,73.30650328293076
1062,73.34199991519844
1063,73.39387421066235
1064,73.42795960834646
1065,73.4365288126552
1066,73.47571987693411
1067,73.54147987985411
1068,73.66402835817414
1069,73.70081770711876
1070,73.71502505038671
1071,73.86270695398426
1072,74.01946506350586
1073,74.02253433060454
1074,74.0487421660329
1075,74.15969587226608
1076,74.23558306355038
1077,74.27993938972669
1078,74.28077441671553
1079,74.32170038800113
1080,74.41103368536248
1081,74.49659789922545
1082,74.49743292621429
1083,74.53868142390883
1084,74.53951645089766
1085,74.5403514778865
1086,74.5403514778865
1087,74.5403514778865
1088,74.57563634018462
1089,74.7235282137498
1090,74.72436324073864
1091,74.72519826772748
1092,74.78759381494459
1093,74.83008637843794
1094,74.99200265611526
1095,75.03646834720163
1096,75.03730337419047
1097,75.03730337419047
1098,75.0699701864157
1099,75.12392121146827
1100,75.16901050592728
1101,75.20167731815249
1102,75.2213564973529
1103,75.2213564973529
1104,75.30162791714008
1105,75.40646151764851
1106,75.40646151764851
1107,75.40646151764851
1108,75.5113438273533
1109,75.53484572294055
1110,75.64595774602918
1111,75.72349830984379
1112,75.83984802026744
1113,75.89840482073421
1114,75.94928576270844
1115,75.94928576270844
1116,75.94928576270844
1117,76.04356101875882
1118,76.07663410907084
1119,76.07663410907084
1120,76.07663410907084
1121,76.07663410907084
1122,76.15008059890673
1123,76.30417278676028
1124,76.37761927659616
1125,76.37761927659616
1126,76.37761927659616
1127,76.37761927659616
1128,76.37761927659616
1129,76.38566314121996
1130,76.38566314121996
1131,76.38566314121996
1132,76.46593456100715
1133,76.50759209751166
1134,76.56152223540457
1135,76.61377558974294
1136,76.61377558974294
1137,76.72984401748998
1138,76.72984401748998
1139,76.77412032916635
1140,76.77412032916635
1141,76.77412032916635
1142,76.86394329737642
1143,76.86394329737642
1144,76.89142753838516
1145,77.0124671547007
1146,77.16186913265729
1147,77.26307373112098
1148,77.26307373112098
1149,77.26307373112098
1150,77.29265159448234
1151,77.35132705024326
1152,77.35132705024326
1153,77.496748176413
1154,77.496748176413
1155,77.57019466624891
1156,77.63739928461881
1157,77.68956508866911
1158,77.71856353783438
1159,77.75660889761025
1160,77.79670241009302
1161,77.79670241009302
1162,77.8337844990533
1163,77.8337844990533
1164,77.8337844990533
1165,77.89441992993302
1166,77.90747363098927
1167,77.96570908151322
1168,77.98858730105265
1169,78.13199101310757
1170,78.17603469211346
1171,78.27663156482399
1172,78.27663156482399
1173,78.32888491916235
1174,78.45856009901057
1175,78.45856009901057
1176,78.45856009901057
1177,78.51292542935064
1178,78.55746899684368
1179,78.57320108404171
1180,78.57320108404171
1181,78.63785501640102
1182,78.67523395757127
1183,78.74439854187209
1184,78.74439854187209
1185,78.79876387221216
1186,78.79876387221216
1187,78.79876387221216
1188,78.80263794392775
1189,78.80263794392775
1190,78.80263794392775
1191,78.83476581284626
1192,78.83476581284626
1193,78.83476581284626
1194,78.83476581284626
1195,78.93056786176166
1196,79.00710283918701
1197,79.2115598367621
1198,79.23421698279203
1199,79.303423032977
1200,79.34760081742228
1201,79.34760081742228
1202,79.3892583539268
1203,79.44749380445076
1204,79.48688395806022
1205,79.48688395806022
1206,79.5436602455083
1207,79.59159421400929
1208,79.67580574074572
1209,79.67580574074572
1210,79.67580574074572
1211,79.67580574074572
1212,79.81442205380405
1213,79.96352585240234
1214,79.96352585240234
1215,80.04484621313632
1216,80.04484621313632
1217,80.04484621313632
1218,80.08224392203795
1219,80.08224392203795
1220,80.1671835413737
1221,80.1671835413737
1222,80.20514133233473
1223,80.23051414077425
1224,80.31965612047108
1225,80.31965612047108
1226,80.4476398897838
1227,80.4476398897838
1228,80.4476398897838
1229,80.4476398897838
1230,80.49557385828477
1231,80.53265594724505
1232,80.57488468960074
1233,80.7942482177332
1234,80.82382608109455
1235,80.90263224258011
1236,80.90263224258011
1237,80.90263224258011
1238,80.90263224258011
1239,81.03230038040655
1240,81.07738967486556
1241,81.12001998140781
1242,81.12001998140781
1243,81.18917891275524
1244,81.18917891275524
1245,81.18917891275524
1246,81.18917891275524
1247,81.25764326732971
1248,81.25764326732971
1249,81.25764326732971
1250,81.41464567390632
1251,81.4704750288481
1252,81.49584783728761
1253,81.49584783728761
1254,81.49584783728761
1255,81.57442231715575
1256,81.61700544040897
1257,81.64658330377031
1258,81.6741599010683
1259,81.76488470567456
1260,81.87987762430961
1261,81.93380776220252
1262,81.93380776220252
1263,82.03482517328209
1264,82.03482517328209
1265,82.12866683604696
1266,82.12866683604696
1267,82.22522855733106
1268,82.2704492187468
1269,82.29180547140567
1270,82.38780250165988
1271,82.38780250165988
1272,82.42518144283011
1273,82.42518144283011
1274,82.42518144283011
1275,82.42518144283011
1276,82.42518144283011
1277,82.48540524623061
1278,82.48540524623061
1279,82.48540524623061
1280,82.5458617598553
1281,82.5458617598553
1282,82.69110667559707
1283,82.84791820564487
1284,82.84791820564487
1285,82.90164569391092
1286,82.90164569391092
1287,82.90164569391092
1288,82.96155733567701
1289,83.0576094155862
1290,83.14351515835332
1291,83.14351515835332
1292,83.16639337789273
1293,83.28100407608254
1294,83.28100407608254
1295,83.33883242621701
1296,83.37854610722863
1297,83.41641370695461
1298,83.46017089997778
1299,83.5069346024883
1300,83.56009913003352
1301,83.59484326710121
1302,83.59484326710121
1303,83.59484326710121
1304,83.73528806583366
1305,83.73528806583366
1306,83.73528806583366
1307,83.78198586487065
1308,83.8461983685973
1309,83.89308838949123
1310,83.90195662999854
1311,83.95083234682205
1312,83.95083234682205
1313,83.95083234682205
1314,83.99487602582795
1315,84.01452330206025
1316,84.01452330206025
1317,84.01452330206025
1318,84.01452330206025
1319,84.07225109556978
1320,84.07225109556978
1321,84.10263642480865
1322,84.14933422384564
1323,84.17716506183027
1324,84.22144137350664
1325,84.30214963745539
1326,84.38724559284239
1327,84.38724559284239
1328,84.38724559284239
1329,84.42723786604388
1330,84.46248275827875
1331,84.53124956748374
1332,84.62588133502172
1333,84.62588133502172
1334,84.62588133502172
1335,84.67766645937448
1336,84.71187808996731
1337,84.73970892795194
1338,84.77710663685356
1339,84.85464720066815
1340,84.9084833203934
1341,84.96243434544597
1342,84.96243434544597
1343,84.97054625788817
1344,84.972780497998
1345,85.08379533630932
1346,85.08602957641916
1347,85.24528542331164
1348,85.24528542331164
1349,85.24528542331164
1350,85.24528542331164
1351,85.24528542331164
1352,85.30714542849971
1353,85.30714542849971
1354,85.30714542849971
1355,85.36048507991691
1356,85.36744470361003
1357,85.36744470361003
